customer_id,total_spent,customer_segment,Churn_Probability,Revenue_At_Risk
C008621,3828.95,Loyal,0.08,306.32
C099286,309.39,Returning,0.99,306.3
C084808,306.29,Returning,1.0,306.29
C001123,319.05,New,0.96,306.29
C037367,306.27,Returning,1.0,306.27
C002287,322.03,Returning,0.95,305.93
C059909,308.84,New,0.99,305.75
C001641,694.51,VIP,0.44,305.58
C082531,335.68,VIP,0.91,305.47
C086694,331.91,New,0.92,305.36
C067063,311.58,VIP,0.98,305.35
C007752,3052.48,VIP,0.1,305.25
C069633,1907.78,VIP,0.16,305.24
C026214,314.68,VIP,0.97,305.24
C047913,1453.37,VIP,0.21,305.21
C086703,412.4,Loyal,0.74,305.18
C009995,311.32,Returning,0.98,305.09
C017135,401.29,VIP,0.76,304.98
C021283,307.95,VIP,0.99,304.87
C045073,310.67,VIP,0.98,304.46
C012075,2767.04,VIP,0.11,304.37
C055969,310.51,Loyal,0.98,304.3
C022725,1013.29,Returning,0.3,303.99
C077631,2170.56,Returning,0.14,303.88
C027459,316.21,Loyal,0.96,303.56
C044082,705.4,New,0.43,303.32
C079851,306.29,New,0.99,303.23
C003254,348.46,VIP,0.87,303.16
C033568,6061.79,VIP,0.05,303.09
C065569,374.13,Returning,0.81,303.05
C068601,1122.33,Loyal,0.27,303.03
C067725,318.94,New,0.95,302.99
C084683,305.97,New,0.99,302.91
C070408,420.67,Returning,0.72,302.88
C080596,10092.38,New,0.03,302.77
C092551,308.92,New,0.98,302.74
C030346,312.09,Returning,0.97,302.73
C058472,426.26,New,0.71,302.64
C023289,318.52,Loyal,0.95,302.59
C066726,336.13,New,0.9,302.52
C043824,2749.0,New,0.11,302.39
C080093,302.38,VIP,1.0,302.38
C067197,431.93,New,0.7,302.35
C095343,414.17,Loyal,0.73,302.34
C038966,7557.81,VIP,0.04,302.31
C059297,308.28,Returning,0.98,302.11
C061059,305.07,New,0.99,302.02
C058645,10064.68,VIP,0.03,301.94
C031394,15086.28,VIP,0.02,301.73
C060895,10056.37,Returning,0.03,301.69
C062383,443.49,Loyal,0.68,301.57
C017712,304.6,Loyal,0.99,301.55
C025389,684.47,VIP,0.44,301.17
C009764,700.21,Loyal,0.43,301.09
C025869,3010.78,VIP,0.1,301.08
C027490,301.06,New,1.0,301.06
C013444,1584.54,Returning,0.19,301.06
C025671,304.02,Loyal,0.99,300.98
C016393,813.43,Loyal,0.37,300.97
C073800,310.23,Returning,0.97,300.92
C036879,683.35,New,0.44,300.67
C082951,4294.65,Returning,0.07,300.63
C082581,2312.12,Loyal,0.13,300.58
C062906,306.66,New,0.98,300.53
C040216,2504.3,New,0.12,300.52
C065707,770.26,Loyal,0.39,300.4
C088991,5006.41,Returning,0.06,300.38
C064145,385.02,VIP,0.78,300.32
C062950,10009.08,VIP,0.03,300.27
C046912,517.48,VIP,0.58,300.14
C084240,15002.91,Loyal,0.02,300.06
C058461,6000.45,New,0.05,300.02
C005394,299.94,New,1.0,299.94
C086707,318.88,New,0.94,299.75
C095454,1303.26,New,0.23,299.75
C010593,7492.28,Loyal,0.04,299.69
C052039,14979.24,Loyal,0.02,299.58
C087084,305.51,New,0.98,299.4
C084461,305.42,Loyal,0.98,299.31
C061254,299.28,Loyal,1.0,299.28
C026957,308.4,Returning,0.97,299.15
C064763,543.38,Loyal,0.55,298.86
C061501,298.84,New,1.0,298.84
C017487,14937.61,VIP,0.02,298.75
C002792,403.66,New,0.74,298.71
C032043,7467.53,VIP,0.04,298.7
C035193,298.69,Loyal,1.0,298.69
C063564,331.87,Loyal,0.9,298.68
C038936,5972.18,New,0.05,298.61
C029424,542.87,New,0.55,298.58
C094450,585.43,New,0.51,298.57
C047624,1990.39,VIP,0.15,298.56
C069822,347.06,Loyal,0.86,298.47
C076112,596.89,VIP,0.5,298.44
C095682,298.42,VIP,1.0,298.42
C053064,2711.93,VIP,0.11,298.31
C022178,304.39,VIP,0.98,298.3
C083032,662.61,VIP,0.45,298.17
C018816,301.16,Returning,0.99,298.15
C096730,304.16,Loyal,0.98,298.08
C047693,304.01,Returning,0.98,297.93
C054878,438.12,Loyal,0.68,297.92
C018572,1752.39,Loyal,0.17,297.91
C098052,316.9,VIP,0.94,297.89
C003866,419.32,New,0.71,297.72
C029111,300.71,VIP,0.99,297.7
C025744,327.1,Returning,0.91,297.66
C009872,1144.68,New,0.26,297.62
C066110,313.19,New,0.95,297.53
C046250,4249.94,New,0.07,297.5
C004309,381.31,Loyal,0.78,297.42
C015823,303.21,Loyal,0.98,297.15
C083433,300.12,VIP,0.99,297.12
C094844,479.15,VIP,0.62,297.07
C040442,2121.61,New,0.14,297.03
C066594,14849.4,VIP,0.02,296.99
C062299,4242.01,Loyal,0.07,296.94
C053183,299.89,Loyal,0.99,296.89
C006967,306.03,Returning,0.97,296.85
C060682,1855.25,New,0.16,296.84
C090866,302.68,VIP,0.98,296.63
C000071,1560.85,Loyal,0.19,296.56
C079260,2469.7,New,0.12,296.36
C038717,296.28,Returning,1.0,296.28
C013326,348.53,New,0.85,296.25
C023389,5923.54,New,0.05,296.18
C073146,302.15,Loyal,0.98,296.11
C098651,296.08,VIP,1.0,296.08
C039284,7397.28,Loyal,0.04,295.89
C096940,1408.86,Returning,0.21,295.86
C043700,435.04,Returning,0.68,295.83
C066695,7393.11,Returning,0.04,295.72
C050777,298.66,New,0.99,295.67
C037554,298.62,VIP,0.99,295.63
C051542,295.61,VIP,1.0,295.61
C026653,304.64,Loyal,0.97,295.5
C069348,351.69,VIP,0.84,295.42
C056019,9847.19,Returning,0.03,295.42
C084035,317.65,Loyal,0.93,295.41
C035557,351.59,Loyal,0.84,295.34
C085067,5906.44,Loyal,0.05,295.32
C082689,7382.87,Returning,0.04,295.31
C020073,14764.87,New,0.02,295.3
C002639,641.61,Returning,0.46,295.14
C035730,1844.19,New,0.16,295.07
C060417,307.32,VIP,0.96,295.03
C034862,14738.35,Returning,0.02,294.77
C087340,297.73,Loyal,0.99,294.75
C090490,306.94,Loyal,0.96,294.66
C000663,1731.39,New,0.17,294.34
C072697,309.77,New,0.95,294.28
C098839,466.86,Loyal,0.63,294.12
C067355,309.53,Loyal,0.95,294.05
C000709,3266.32,VIP,0.09,293.97
C081437,296.78,VIP,0.99,293.81
C067680,2096.69,Returning,0.14,293.54
C062512,293.47,VIP,1.0,293.47
C022825,333.28,Returning,0.88,293.29
C010010,2932.73,Returning,0.1,293.27
C077766,311.9,New,0.94,293.19
C096888,305.4,Returning,0.96,293.18
C034124,302.21,Loyal,0.97,293.14
C077905,7328.25,Returning,0.04,293.13
C034273,293.08,Loyal,1.0,293.08
C064365,2092.96,Loyal,0.14,293.01
C010531,321.91,VIP,0.91,292.94
C016101,292.84,VIP,1.0,292.84
C049485,4181.11,New,0.07,292.68
C058303,292.54,VIP,1.0,292.54
C093629,292.53,Loyal,1.0,292.53
C081146,295.46,Loyal,0.99,292.51
C048370,3250.03,VIP,0.09,292.5
C037016,417.8,VIP,0.7,292.46
C010366,292.38,Loyal,1.0,292.38
C056301,7307.56,Loyal,0.04,292.3
C079006,295.24,Loyal,0.99,292.29
C018476,449.61,New,0.65,292.25
C084266,1217.13,VIP,0.24,292.11
C020174,695.47,Returning,0.42,292.1
C079073,5839.74,New,0.05,291.99
C025453,435.77,Loyal,0.67,291.97
C002350,307.23,New,0.95,291.87
C040919,369.44,New,0.79,291.86
C048434,297.81,New,0.98,291.85
C021352,294.75,VIP,0.99,291.8
C037594,307.06,VIP,0.95,291.71
C018338,1715.47,Returning,0.17,291.63
C078334,327.67,Loyal,0.89,291.63
C019583,323.96,VIP,0.9,291.56
C041017,5830.86,New,0.05,291.54
C030322,323.85,Returning,0.9,291.47
C028999,7285.95,Loyal,0.04,291.44
C022658,359.68,New,0.81,291.34
C035008,346.8,VIP,0.84,291.31
C062603,297.23,Returning,0.98,291.29
C008601,368.63,New,0.79,291.22
C026704,306.55,VIP,0.95,291.22
C075344,291.17,Loyal,1.0,291.17
C041094,7277.47,Loyal,0.04,291.1
C067465,303.15,VIP,0.96,291.02
C082269,299.87,Loyal,0.97,290.87
C098482,484.56,New,0.6,290.74
C038854,631.92,Returning,0.46,290.68
C078380,296.56,VIP,0.98,290.63
C002820,330.07,VIP,0.88,290.46
C081870,318.92,Returning,0.91,290.22
C034710,305.43,VIP,0.95,290.16
C036297,315.36,New,0.92,290.13
C046330,293.02,VIP,0.99,290.09
C092627,453.09,New,0.64,289.98
C046981,2230.61,Returning,0.13,289.98
C032878,305.19,Returning,0.95,289.93
C076497,295.85,Returning,0.98,289.93
C067287,325.68,New,0.89,289.86
C055392,292.72,Returning,0.99,289.79
C062766,301.86,VIP,0.96,289.79
C062817,333.07,New,0.87,289.77
C053539,9658.5,Returning,0.03,289.76
C087844,7242.99,Loyal,0.04,289.72
C082342,340.77,Returning,0.85,289.65
C006703,298.6,Returning,0.97,289.64
C086332,474.7,VIP,0.61,289.57
C056071,438.74,New,0.66,289.57
C073900,332.78,Loyal,0.87,289.52
C072533,340.55,Loyal,0.85,289.47
C045063,1927.6,Returning,0.15,289.14
C040814,304.25,New,0.95,289.04
C044833,1111.47,VIP,0.26,288.98
C026304,288.92,Returning,1.0,288.92
C010646,307.34,Loyal,0.94,288.9
C076634,297.71,VIP,0.97,288.78
C033030,589.32,New,0.49,288.77
C060311,418.5,Returning,0.69,288.76
C015138,294.58,New,0.98,288.69
C055447,288.67,Returning,1.0,288.67
C088534,300.62,Loyal,0.96,288.6
C061671,1154.4,VIP,0.25,288.6
C072688,317.09,Returning,0.91,288.55
C036264,576.74,VIP,0.5,288.37
C032820,300.32,Loyal,0.96,288.31
C085577,313.16,Returning,0.92,288.11
C030966,303.26,Loyal,0.95,288.1
C028511,313.0,Loyal,0.92,287.96
C091778,464.38,Returning,0.62,287.92
C086334,378.72,Returning,0.76,287.83
C073836,296.52,Returning,0.97,287.62
C011714,302.7,New,0.95,287.56
C025330,296.22,New,0.97,287.33
C076153,296.16,Returning,0.97,287.28
C052388,299.22,Loyal,0.96,287.25
C028935,2611.27,VIP,0.11,287.24
C051917,295.84,Loyal,0.97,286.96
C038340,358.64,Loyal,0.8,286.91
C012826,387.63,New,0.74,286.85
C021503,311.69,VIP,0.92,286.75
C039345,322.12,VIP,0.89,286.69
C047318,289.55,VIP,0.99,286.65
C027537,301.64,Returning,0.95,286.56
C036489,295.31,VIP,0.97,286.45
C033004,1684.59,Returning,0.17,286.38
C042872,1244.91,VIP,0.23,286.33
C015615,5720.67,Returning,0.05,286.03
C075787,291.87,VIP,0.98,286.03
C019065,285.9,New,1.0,285.9
C042305,307.32,New,0.93,285.81
C074059,9525.61,Loyal,0.03,285.77
C063014,294.59,Returning,0.97,285.75
C032234,285.63,Loyal,1.0,285.63
C000254,313.56,Loyal,0.91,285.34
C029458,320.54,New,0.89,285.28
C070888,467.37,Loyal,0.61,285.1
C048450,290.92,VIP,0.98,285.1
C071336,7127.51,Returning,0.04,285.1
C081611,293.88,Returning,0.97,285.06
C066443,287.91,Loyal,0.99,285.03
C030453,14250.12,VIP,0.02,285.0
C089594,3560.17,New,0.08,284.81
C091735,302.6,Loyal,0.94,284.44
C053755,293.22,Returning,0.97,284.42
C083745,2585.56,Returning,0.11,284.41
C009482,9478.67,Loyal,0.03,284.36
C047535,2842.95,VIP,0.1,284.3
C071037,2584.21,Loyal,0.11,284.26
C064459,312.29,Loyal,0.91,284.18
C060538,14205.74,VIP,0.02,284.11
C035260,2582.42,New,0.11,284.07
C086306,286.89,VIP,0.99,284.02
C007432,292.69,VIP,0.97,283.91
C012079,298.75,Returning,0.95,283.81
C015191,286.61,Loyal,0.99,283.74
C091820,286.48,New,0.99,283.62
C030896,286.48,VIP,0.99,283.62
C006808,590.62,New,0.48,283.5
C038034,289.28,VIP,0.98,283.49
C069084,289.22,VIP,0.98,283.44
C008108,289.12,Loyal,0.98,283.34
C020131,2833.0,Loyal,0.1,283.3
C063042,505.73,VIP,0.56,283.21
C078814,857.48,Loyal,0.33,282.97
C093459,9430.29,Returning,0.03,282.91
C050406,328.8,Returning,0.86,282.77
C063122,9424.87,Loyal,0.03,282.75
C028690,285.35,New,0.99,282.5
C077946,807.08,Returning,0.35,282.48
C021374,282.37,VIP,1.0,282.37
C024700,336.02,Returning,0.84,282.26
C079210,310.14,VIP,0.91,282.23
C035851,671.6,New,0.42,282.07
C051845,7051.3,Loyal,0.04,282.05
C021496,296.84,Loyal,0.95,282.0
C048079,881.16,New,0.32,281.97
C066477,290.63,New,0.97,281.91
C034275,9396.28,Loyal,0.03,281.89
C036130,284.59,VIP,0.99,281.74
C038308,1482.63,Loyal,0.19,281.7
C072975,284.48,VIP,0.99,281.64
C068989,287.38,New,0.98,281.63
C047796,287.34,Returning,0.98,281.59
C086526,299.53,Returning,0.94,281.56
C030512,365.5,VIP,0.77,281.44
C081764,295.91,VIP,0.95,281.11
C020284,286.71,Returning,0.98,280.98
C095268,283.78,Returning,0.99,280.94
C041156,286.62,VIP,0.98,280.89
C024930,355.53,Returning,0.79,280.87
C022664,286.59,Returning,0.98,280.86
C086956,289.53,Returning,0.97,280.84
C033926,286.44,Returning,0.98,280.71
C037863,280.6,Returning,1.0,280.6
C055945,292.26,Loyal,0.96,280.57
C042376,280.54,New,1.0,280.54
C092824,283.18,Loyal,0.99,280.35
C014905,14016.1,Loyal,0.02,280.32
C006427,291.9,Returning,0.96,280.22
C040560,288.72,Returning,0.97,280.06
C060880,288.52,New,0.97,279.86
C053608,4662.83,New,0.06,279.77
C039522,282.59,Loyal,0.99,279.76
C094202,291.36,Returning,0.96,279.71
C003301,1644.7,VIP,0.17,279.6
C008640,1747.27,Returning,0.16,279.56
C027967,9318.0,Loyal,0.03,279.54
C061474,9317.21,New,0.03,279.52
C082538,1746.92,Loyal,0.16,279.51
C007056,6987.56,Loyal,0.04,279.5
C056350,1746.33,Returning,0.16,279.41
C083490,3989.31,New,0.07,279.25
C062855,284.92,Loyal,0.98,279.22
C034907,900.2,Loyal,0.31,279.06
C054638,489.57,New,0.57,279.05
C065946,591.93,Loyal,0.47,278.21
C082249,305.66,Returning,0.91,278.15
C004732,2317.83,Returning,0.12,278.14
C079959,1463.37,Returning,0.19,278.04
C057527,280.77,VIP,0.99,277.96
C098467,280.71,Loyal,0.99,277.9
C073222,3087.1,Returning,0.09,277.84
C017304,455.45,New,0.61,277.82
C013564,283.46,VIP,0.98,277.79
C063343,342.83,Returning,0.81,277.69
C095402,355.96,Loyal,0.78,277.65
C064653,4627.45,New,0.06,277.65
C075690,283.29,Loyal,0.98,277.62
C020425,280.4,Loyal,0.99,277.6
C053393,504.65,Loyal,0.55,277.56
C032337,1850.39,Loyal,0.15,277.56
C058174,330.42,VIP,0.84,277.55
C040162,5550.43,Returning,0.05,277.52
C082959,1387.27,New,0.2,277.45
C098004,292.05,Returning,0.95,277.45
C056539,326.39,New,0.85,277.43
C099482,2773.74,New,0.1,277.37
C078299,301.48,Loyal,0.92,277.36
C033282,3465.82,New,0.08,277.27
C085781,5545.46,Returning,0.05,277.27
C063733,318.68,VIP,0.87,277.25
C061017,314.87,Loyal,0.88,277.09
C028913,277.04,New,1.0,277.04
C094312,297.88,Returning,0.93,277.03
C060204,311.1,Loyal,0.89,276.88
C086722,333.56,Returning,0.83,276.85
C015952,279.29,Loyal,0.99,276.5
C069741,2762.38,New,0.1,276.24
C093670,890.15,VIP,0.31,275.95
C022390,362.89,New,0.76,275.8
C000877,1253.45,VIP,0.22,275.76
C010707,306.38,VIP,0.9,275.74
C059857,281.35,New,0.98,275.72
C017673,284.25,VIP,0.97,275.72
C065926,281.27,New,0.98,275.64
C014958,278.4,New,0.99,275.62
C089031,290.1,VIP,0.95,275.6
C009661,861.0,New,0.32,275.52
C053667,302.73,New,0.91,275.48
C030382,280.99,Loyal,0.98,275.37
C075617,275.31,New,1.0,275.31
C079927,9176.56,New,0.03,275.3
C060306,2752.49,VIP,0.1,275.25
C091331,278.02,New,0.99,275.24
C013122,2752.34,New,0.1,275.23
C012485,6877.08,Returning,0.04,275.08
C036589,286.43,Returning,0.96,274.97
C090602,4582.62,New,0.06,274.96
C051033,624.69,New,0.44,274.86
C058092,572.36,VIP,0.48,274.73
C042356,4578.26,New,0.06,274.7
C017309,277.44,Loyal,0.99,274.67
C082245,305.17,New,0.9,274.65
C094672,381.39,New,0.72,274.6
C082150,9152.33,Returning,0.03,274.57
C034684,280.07,Returning,0.98,274.47
C061978,3919.49,VIP,0.07,274.36
C039346,298.17,VIP,0.92,274.32
C000267,3427.96,Returning,0.08,274.24
C009946,294.88,VIP,0.93,274.24
C029844,5477.93,Returning,0.05,273.9
C094530,9127.89,Returning,0.03,273.84
C011288,291.23,Loyal,0.94,273.76
C053597,434.52,Loyal,0.63,273.75
C093055,285.13,Returning,0.96,273.72
C093273,1824.58,New,0.15,273.69
C088660,3909.1,Returning,0.07,273.64
C074531,285.0,Loyal,0.96,273.6
C009831,1518.58,VIP,0.18,273.34
C044880,384.99,New,0.71,273.34
C078352,284.7,Returning,0.96,273.31
C067587,390.37,New,0.7,273.26
C010404,290.43,Loyal,0.94,273.0
C030089,272.88,New,1.0,272.88
C099928,606.27,Returning,0.45,272.82
C019879,1704.95,VIP,0.16,272.79
C057360,275.49,Returning,0.99,272.74
C043023,3405.19,Returning,0.08,272.42
C080574,277.96,Returning,0.98,272.4
C029958,1008.69,Returning,0.27,272.35
C028385,299.25,Returning,0.91,272.32
C035053,6807.47,Loyal,0.04,272.3
C000098,275.0,VIP,0.99,272.25
C096181,292.73,Loyal,0.93,272.24
C016345,9072.31,New,0.03,272.17
C000921,274.79,Loyal,0.99,272.04
C095359,280.22,VIP,0.97,271.81
C091855,289.14,New,0.94,271.79
C086356,282.98,VIP,0.96,271.66
C079697,9043.56,Returning,0.03,271.31
C013958,330.79,Returning,0.82,271.25
C079089,276.75,Loyal,0.98,271.21
C011795,9040.12,New,0.03,271.2
C066137,1694.9,Loyal,0.16,271.18
C072130,301.11,New,0.9,271.0
C073913,270.97,VIP,1.0,270.97
C056267,356.52,New,0.76,270.96
C091455,276.32,Returning,0.98,270.79
C050331,2705.17,VIP,0.1,270.52
C021946,2459.19,Loyal,0.11,270.51
C046431,281.77,VIP,0.96,270.5
C033115,270.4,VIP,1.0,270.4
C076274,5406.78,New,0.05,270.34
C059117,13516.68,New,0.02,270.33
C055199,275.82,New,0.98,270.3
C086503,307.06,Loyal,0.88,270.21
C036362,337.71,New,0.8,270.17
C082262,272.86,Returning,0.99,270.13
C094786,290.41,Loyal,0.93,270.08
C071215,435.59,Loyal,0.62,270.07
C005646,3374.27,VIP,0.08,269.94
C047088,1226.9,VIP,0.22,269.92
C056167,272.61,VIP,0.99,269.88
C068977,275.31,Returning,0.98,269.8
C090893,379.77,Returning,0.71,269.64
C068790,3849.41,VIP,0.07,269.46
C052661,869.22,VIP,0.31,269.46
C032321,269.46,Returning,1.0,269.46
C097075,283.6,Returning,0.95,269.42
C023956,272.13,Returning,0.99,269.41
C038213,5387.92,Loyal,0.05,269.4
C028862,292.83,VIP,0.92,269.4
C092665,349.67,New,0.77,269.25
C018368,277.57,New,0.97,269.24
C000702,8970.25,Returning,0.03,269.11
C054539,274.57,VIP,0.98,269.08
C070925,2689.74,New,0.1,268.97
C015503,625.26,New,0.43,268.86
C074094,13429.73,Loyal,0.02,268.59
C065254,767.37,Returning,0.35,268.58
C004273,13423.81,Loyal,0.02,268.48
C087396,270.95,Returning,0.99,268.24
C036557,1031.41,Loyal,0.26,268.17
C012987,362.16,Returning,0.74,268.0
C064421,924.06,Returning,0.29,267.98
C033910,273.42,Loyal,0.98,267.95
C022890,787.84,Returning,0.34,267.87
C030740,478.14,Returning,0.56,267.76
C042514,2059.5,VIP,0.13,267.74
C097907,2676.17,VIP,0.1,267.62
C090179,297.34,New,0.9,267.61
C075567,318.39,Returning,0.84,267.45
C039079,1114.13,Returning,0.24,267.39
C064924,287.4,Returning,0.93,267.28
C083295,6681.22,New,0.04,267.25
C089409,503.64,Returning,0.53,266.93
C079730,292.98,Returning,0.91,266.61
C091385,341.65,Returning,0.78,266.49
C006335,3805.74,Loyal,0.07,266.4
C040134,1065.34,Loyal,0.25,266.33
C002324,320.82,Loyal,0.83,266.28
C051473,271.66,New,0.98,266.23
C056488,1267.56,Returning,0.21,266.19
C075065,458.83,VIP,0.58,266.12
C038643,277.17,New,0.96,266.08
C074061,341.05,VIP,0.78,266.02
C088719,13286.37,Loyal,0.02,265.73
C023353,295.06,VIP,0.9,265.55
C005678,758.66,Returning,0.35,265.53
C072864,13273.89,New,0.02,265.48
C067302,301.6,Returning,0.88,265.41
C017502,288.34,Loyal,0.92,265.27
C057445,276.17,VIP,0.96,265.12
C071395,270.49,VIP,0.98,265.08
C060229,273.24,Loyal,0.97,265.04
C007231,273.2,VIP,0.97,265.0
C016791,1059.9,Returning,0.25,264.98
C072984,270.35,Loyal,0.98,264.94
C078420,1471.16,Returning,0.18,264.81
C030099,311.49,Loyal,0.85,264.77
C009406,827.38,Loyal,0.32,264.76
C001357,1556.42,Returning,0.17,264.59
C060629,278.36,Returning,0.95,264.44
C033080,267.03,Returning,0.99,264.36
C059341,272.46,Loyal,0.97,264.29
C061070,754.8,Loyal,0.35,264.18
C058403,275.07,VIP,0.96,264.07
C024805,264.06,VIP,1.0,264.06
C039437,425.88,VIP,0.62,264.05
C093852,275.04,Returning,0.96,264.04
C032979,1056.08,VIP,0.25,264.02
C084750,5276.03,Loyal,0.05,263.8
C091810,3296.72,VIP,0.08,263.74
C021975,271.75,Loyal,0.97,263.6
C062740,775.26,New,0.34,263.59
C095257,289.61,Returning,0.91,263.55
C091085,585.65,VIP,0.45,263.54
C067654,1197.46,Loyal,0.22,263.44
C001197,849.71,New,0.31,263.41
C013229,8779.43,Returning,0.03,263.38
C027050,286.16,Returning,0.92,263.27
C076968,3759.98,Loyal,0.07,263.2
C045517,8765.48,VIP,0.03,262.96
C036074,279.56,New,0.94,262.79
C012174,268.03,Returning,0.98,262.67
C059210,2626.26,New,0.1,262.63
C010313,308.92,New,0.85,262.58
C046386,262.57,Loyal,1.0,262.57
C021850,5251.32,New,0.05,262.57
C059111,8747.69,VIP,0.03,262.43
C097260,279.14,Returning,0.94,262.39
C070307,262.31,New,1.0,262.31
C037234,8736.54,VIP,0.03,262.1
C015754,513.79,Loyal,0.51,262.03
C022374,269.96,VIP,0.97,261.86
C016847,297.51,VIP,0.88,261.81
C034356,284.53,VIP,0.92,261.77
C070236,281.39,Returning,0.93,261.69
C043720,6541.59,Returning,0.04,261.66
C055807,5233.07,Returning,0.05,261.65
C007514,871.88,New,0.3,261.56
C058276,637.62,VIP,0.41,261.42
C012530,1633.67,New,0.16,261.39
C059696,6534.5,New,0.04,261.38
C043660,8712.03,Loyal,0.03,261.36
C006996,900.29,Loyal,0.29,261.08
C028147,293.25,Loyal,0.89,260.99
C053478,330.36,New,0.79,260.98
C033031,269.02,Loyal,0.97,260.95
C038606,271.71,New,0.96,260.84
C029110,26078.78,VIP,0.01,260.79
C091614,325.98,Loyal,0.8,260.78
C089527,266.07,VIP,0.98,260.75
C026527,347.6,VIP,0.75,260.7
C093873,356.69,VIP,0.73,260.38
C013135,8677.09,New,0.03,260.31
C005772,262.86,Loyal,0.99,260.23
C098382,8670.96,VIP,0.03,260.13
C096116,2000.98,Loyal,0.13,260.13
C075978,292.25,Loyal,0.89,260.1
C095028,400.09,Loyal,0.65,260.06
C061090,376.8,VIP,0.69,259.99
C006480,6498.58,VIP,0.04,259.94
C039484,273.46,Returning,0.95,259.79
C095217,455.37,VIP,0.57,259.56
C017643,4325.67,New,0.06,259.54
C001471,291.39,New,0.89,259.34
C080890,1440.65,Loyal,0.18,259.32
C090410,959.99,New,0.27,259.2
C046411,272.83,VIP,0.95,259.19
C043418,8638.17,Returning,0.03,259.15
C064589,498.15,Loyal,0.52,259.04
C003628,281.49,Returning,0.92,258.97
C021177,264.22,Loyal,0.98,258.94
C046632,1849.47,Returning,0.14,258.93
C098265,6471.83,Returning,0.04,258.87
C040515,616.1,New,0.42,258.76
C072550,646.49,Loyal,0.4,258.6
C072264,269.31,Returning,0.96,258.54
C065647,266.3,VIP,0.97,258.31
C078518,5164.94,Returning,0.05,258.25
C000813,2347.5,Loyal,0.11,258.23
C071101,258.13,VIP,1.0,258.13
C062677,759.14,VIP,0.34,258.11
C084549,263.24,VIP,0.98,257.98
C040981,265.89,VIP,0.97,257.91
C062924,8591.99,VIP,0.03,257.76
C041363,1120.14,VIP,0.23,257.63
C090033,5151.74,New,0.05,257.59
C038120,257.3,Returning,1.0,257.3
C049713,262.51,Returning,0.98,257.26
C064381,2143.68,New,0.12,257.24
C095377,257.21,Loyal,1.0,257.21
C039189,756.4,Loyal,0.34,257.18
C006072,4286.39,VIP,0.06,257.18
C098400,338.13,Returning,0.76,256.98
C066732,276.3,Loyal,0.93,256.96
C066696,12847.43,VIP,0.02,256.95
C018238,267.59,Loyal,0.96,256.89
C013696,351.86,Returning,0.73,256.86
C038268,256.85,Loyal,1.0,256.85
C081751,259.33,New,0.99,256.74
C059434,270.17,Loyal,0.95,256.66
C045250,294.92,Returning,0.87,256.58
C025841,6413.2,New,0.04,256.53
C045026,8548.27,New,0.03,256.45
C087003,388.46,Returning,0.66,256.38
C076131,1831.23,Loyal,0.14,256.37
C055374,269.78,Loyal,0.95,256.29
C068253,264.18,Returning,0.97,256.25
C055789,609.87,Loyal,0.42,256.15
C079309,264.0,Returning,0.97,256.08
C089918,263.99,Returning,0.97,256.07
C088784,12795.53,Returning,0.02,255.91
C040985,281.02,VIP,0.91,255.73
C017201,280.94,New,0.91,255.66
C042065,623.33,Returning,0.41,255.57
C054406,260.75,New,0.98,255.54
C063496,2322.8,Returning,0.11,255.51
C034328,262.89,Loyal,0.97,255.0
C035388,254.99,VIP,1.0,254.99
C037798,12747.05,VIP,0.02,254.94
C049835,12746.76,New,0.02,254.94
C097510,265.48,Loyal,0.96,254.86
C079678,446.94,VIP,0.57,254.76
C051599,268.0,Returning,0.95,254.6
C008559,6364.74,Returning,0.04,254.59
C011447,5091.54,Returning,0.05,254.58
C036704,273.68,Loyal,0.93,254.52
C050311,259.6,Returning,0.98,254.41
C011833,313.79,Returning,0.81,254.17
C036683,12685.57,VIP,0.02,253.71
C046225,8456.9,Loyal,0.03,253.71
C053309,258.88,Returning,0.98,253.7
C025351,253.63,VIP,1.0,253.63
C040713,287.91,Returning,0.88,253.36
C017833,745.14,Returning,0.34,253.35
C057114,1333.27,Returning,0.19,253.32
C070034,2302.86,Loyal,0.11,253.31
C008586,2533.01,New,0.1,253.3
